7830	3064
16448	6985
8268	13089
11627	906
15897	1220
14671	14534
1435	167
946	7358
5118	13745
5918	10388
9843	868
2969	2467
4851	13401
13048	13882
17869	3157
19167	18012
565	2004
6053	11744
22562	8492
10774	14209
8446	12048
16294	1041
10669	5525
18856	1346
15557	4912
7102	5893
22441	7973
17408	3701
1744	1861
1115	20349
4471	4485
3676	1770
1613	3098
5460	4999
11027	15786
9544	8533
20890	27
3800	15577
4874	4875
8124	12936
21887	1156
16104	2048
8473	4230
13975	7452
109	1357
883	11331
11714	659
6638	6139
13195	4079
4605	11251
15970	2987
12368	8996
14427	14150
2517	8550
5784	11862
1441	12009
1925	2030
13449	6066
1646	2615
2716	11419
10180	1927
13528	13529
19371	9682
21751	1645
5795	11462
7311	11493
14534	626
9895	2697
5842	3357
19008	181
17633	6047
16628	1802
6022	4456
177	15612
346	1835
2326	9140
905	3519
18215	10344
1968	764
11080	1810
11912	13452
3361	8309
16160	10035
5463	14291
1640	2396
17620	16550
4317	769
13470	8232
12348	958
1639	481
916	86
13433	1934
11413	680
8632	1203
783	496
10518	767
14619	3716
966	9248
6279	5401
2258	5599
9465	18173
4751	3855
12512	16049
19507	659
13574	826
9759	9760
225	11465
14664	14978
8465	6166
4105	482
2176	5008
8520	3621
13766	4968
13369	11159
7382	540
11827	9715
4420	9353
1541	16511
15039	15040
13062	14422
16373	3511
19033	4159
674	5814
7272	14143
195	7277
1418	12913
22631	6487
11984	2724
14618	2151
3131	7042
3740	4117
21239	20263
17711	1900
6305	7911
13380	7534
14970	3542
20756	4079
6802	2301
8230	6649
15508	8321
439	440
18787	1070
22049	4038
17463	11597
3186	3716
5541	10144
4750	2475
13259	6426
9723	6107
12669	733
513	2082
13200	13201
14253	1622
6348	15313
17701	808
20809	680
9621	1666
6813	2086
2578	10626
14827	10030
4901	6027
6681	21380
18459	1389
12435	6164
14300	10513
15095	6812
12934	1381
6218	6572
18923	6219
10826	1246
11486	9398
3788	6386
12926	12817
3007	159
6888	2610
15362	1679
22626	235
6170	6531
4620	5226
2543	2684
10650	10065
16953	1295
17928	1911
6501	7799
10326	3525
12967	3931
7617	10340
10402	16352
1946	1647
8546	4387
5349	5786
4444	7629
15483	12936
19798	10741
7494	13158
1030	857
11284	8109
10512	682
11267	2278
652	7098
18563	557
4599	2255
6567	4073
15070	8044
12700	10353
8639	20012
376	3258
302	303
2389	123
7456	7389
22544	960
10712	21654
11712	7997
12534	12535
14709	5032
8301	8878
4003	4072
5123	4103
5300	7937
8003	553
3469	4138
4479	1557
14040	709
16971	21068
9556	3849
14000	7726
1407	1904
9299	8165
7107	3421
8698	8699
3065	2742
7321	7322
20639	17749
4373	757
16976	659
10408	17082
10112	5420
5822	14061
3140	7238
9131	6487
19848	11743
1393	10492
1837	1838
19287	10952
696	4902
5001	1265
7843	6091
742	9219
1193	5708
3743	3744
7874	5404
4816	12065
520	4676
15384	4955
7162	19693
9673	5723
8800	18401
9862	2212
6820	516
75	5723
9223	12842
2506	2347
21823	6811
18626	12374
10978	4753
10953	10358
1483	3188
11543	775
22680	955
18510	18026
14238	14441
3286	22874
14725	6423
20694	5913
10762	10763
15315	4976
3281	3282
514	6709
6390	10172
6435	1055
10621	170
1147	1926
5381	9191
5557	557
17757	5896
5221	4772
4727	4237
14124	20728
8925	8839
12987	8450
3655	490
2901	782
3167	13733
7125	189
3294	15760
2511	18532
3131	1244
3183	1434
14039	13450
22124	7274
8781	200
957	13321
19763	277
3276	13676
7968	851
3615	310
1058	1295
7950	14043
204	3635
2681	18162
4765	4879
12969	4087
10558	10559
3545	1234
3751	14134
12206	12207
15949	1707
14695	12973
6856	6538
7671	12349
144	4523
1448	6361
8419	13740
3423	490
11	4933
8877	4984
11298	920
15174	7723
15859	2164
2887	10309
4857	2374
1560	351
932	28
2163	18357
8647	5461
11033	7038
15257	7199
11520	740
7302	12667
17271	502
17596	4234
15003	8780
10292	4559
8122	5990
1088	10340
5919	19581
6697	9295
8244	1257
20793	6026
10936	1628
2696	511
8840	3008
8690	6447
18926	5014
1405	7014
12358	15021
19186	1181
19857	2140
715	151
10969	7403
22199	6828
7111	2869
3162	13523
1577	17859
9731	10534
10459	5611
550	1023
13120	2697
10523	12951
16328	15982
1590	536
2061	121
13198	9935
5025	14766
23023	21211
534	1429
11694	115
1485	2405
16793	2166
5955	1087
17360	10127
1666	3914
3295	16654
5934	16425
6497	13155
13796	6070
7997	12653
14797	8099
15584	373
17498	18170
8967	17843
14999	13683
20362	15615
10794	4904
9046	5304
3664	3130
6522	2073
8362	1639
5380	4912
3523	4588
3877	13976
5192	5615
22186	4098
9880	1716
11428	11084
14933	3422
366	4073
6123	6124
17367	1283
1549	15006
8641	11792
18128	10995
1177	6732
8223	1453
7605	2572
7335	2711
13068	3422
13875	1236
2873	1446
7921	8470
823	13559
9497	9498
11145	11146
13414	18554
16283	882
20614	2630
5226	2351
9976	12916
2075	4849
20707	15626
16335	10871
9298	5124
910	911
15765	6554
6673	12576
741	1856
4868	6026
18067	2798
18380	1043
7779	4041
6407	13588
4355	553
2961	1451
19530	9584
6486	3301
20034	4391
13726	2991
4746	12452
7298	735
2941	12318
7031	391
18982	330
19933	14138
17581	7227
16909	17909
4635	6205
10282	1480
8491	1244
9724	398
9708	11007
17542	4266
2614	4726
2427	204
8870	3492
20410	1645
8457	1633
10864	8251
15358	3547
872	8324
1559	394
9313	5001
1075	2267
679	2267
7506	1788
11184	6886
5728	5729
9780	680
17531	5770
1146	8334
5611	2700
7249	442
12104	9515
7503	7906
13780	3577
4351	4352
15640	1166
16572	1900
5541	2870
9472	20714
7983	18342
1239	1328
11361	2991
12200	13360
11101	1374
244	245
16329	22329
18798	16027
3456	1406
15405	2962
7528	5869
18157	6582
18542	16781
12631	522
1688	2093
13198	6231
619	307
14603	8875
5847	5020
15307	1114
17498	17499
17691	12444
19465	6849
21999	15494
23076	21305
1865	2140
8401	3929
9722	12352
21935	5121
5825	7890
20966	11675
2525	2186
11113	6430
1719	4008
5945	78
20650	8406
87	16634
1495	4300
10486	16131
14007	2586
407	13606
13920	13921
14761	14537
6983	2928
18340	408
5545	18803
16867	4985
19606	6680
5659	2875
8301	19913
19649	5064
7174	12295
5431	13039
9250	12892
9853	4325
2886	5733
4100	9563
3974	17560
9632	2636
6309	8060
22921	3243
9409	1810
20952	17230
9570	13247
5162	8835
9930	7174
3144	5210
7997	16654
1979	3716
2887	16888
12459	2643
12013	836
13176	1503
20959	21592
11708	200
14502	1602
9149	4330
5756	1845
971	1647
16134	5191
7727	11316
10592	5014
5129	5130
12610	12611
3537	4323
13878	2152
21137	10752
12649	5369
3857	1295
1506	14988
17198	2846
10836	17425
4054	119
1213	10979
5079	6706
18909	2564
9045	193
1875	3716
17494	7311
6579	4514
5708	1023
1506	9511
20742	8129
2206	12366
17271	15375
17152	18127
11454	441
585	4213
9724	15942
2761	2762
4313	2450
20954	16121
419	8839
4667	4668
6532	9771
787	6791
7353	121
10388	646
3094	1659
1363	1474
776	4912
3290	3291
5501	1861
9690	1247
10430	1811
13325	16097
17680	2189
2676	2839
9190	143
10785	467
14202	1094
11621	739
14575	9004
5033	1234
208	2361
4676	6824
8190	2688
5313	3503
9057	553
17211	398
21756	10743
3872	7029
5320	3893
10831	2505
4406	6182
492	3059
15605	4042
10493	9865
13406	2291
2652	9019
6403	1790
17005	680
4267	12439
18159	14093
5454	8030
5034	10854
10077	10152
14562	14030
17207	7230
20709	20208
8291	646
10132	1191
7697	2913
22937	22919
13068	13034
14649	10242
6731	6732
485	2238
1744	13193
4043	4036
18009	4885
10257	11436
2599	7291
20486	12996
13130	13131
8825	18488
9907	18227
11160	8988
16996	7168
6683	2719
7605	291
6275	450
18900	11445
12751	1434
3515	2604
6796	5814
1606	16642
3363	9380
9934	3054
210	21631
7380	5276
14271	2338
11874	4544
18923	2946
12159	7911
9957	1725
15249	7389
3781	12522
14667	12137
12492	13224
15355	12511
7685	2879
9942	2356
6457	13114
5733	2503
2266	823
3563	12070
5849	18893
7892	5609
11429	12946
14291	2963
8559	13242
4046	6562
8191	1704
10298	11036
11303	8111
13404	659
1872	8251
4496	2826
8049	308
19434	3808
4597	3632
17172	18482
1441	2588
6470	3900
17920	1379
7605	2519
6065	6066
8061	318
11428	1582
3523	2441
6570	8453
17423	3956
420	1223
3950	10587
7345	4285
11087	11088
15012	1568
17228	1236
2035	5397
5352	4854
12568	5648
14383	11388
22043	13916
7153	1082
9672	559
14190	413
852	853
6817	5297
21761	23063
6328	13242
6521	51
5603	5604
4493	3817
17380	1226
675	402
4613	8837
4821	11230
7249	4927
13171	8543
7285	2140
14917	5064
4349	12174
8897	1879
18756	688
3311	12707
9975	10544
17970	14274
8511	123
512	2101
13581	3688
15687	11132
18776	9419
3428	3843
10286	12099
11465	659
8880	9230
16222	2781
13730	14549
15432	410
11502	7142
17210	14936
7030	1217
9762	1741
5725	5378
6821	5015
19269	5006
8696	7608
3481	2164
9052	827
6410	15280
18794	18484
18328	6411
2149	13739
14321	91
13168	4838
10944	15832
2605	1712
15443	15444
1579	1316
5350	189
8130	11519
12614	465
13806	6034
5267	154
1073	14919
5232	9767
18173	4029
9683	8399
17228	4753
22066	3831
1097	6645
7035	406
8745	3686
10488	7106
18628	637
21400	3970
15487	18375
5737	5738
6740	5184
10043	8153
19809	7737
15762	13884
20327	3004
20934	1696
5115	3705
218	6676
1985	10490
7665	1741
9111	9112
8156	258
393	823
18908	3845
11738	7368
20599	659
5888	2874
3209	6148
11380	1244
3314	1246
3935	3808
9783	3503
14945	4213
17875	8886
10180	7111
16451	15799
6773	5482
12320	7723
21580	531
15872	7232
4396	1924
4022	1683
7036	18135
10617	4079
1812	16547
17269	3599
3796	6066
14131	14438
1640	4197
8649	8650
4301	8453
14812	4973
21255	16397
14586	8602
1399	11655
9870	20252
320	321
60	1148
13816	1221
6248	10333
5679	1545
20260	22669
1895	3376
6502	15353
10988	4372
20972	7599
8677	1434
5258	734
8291	10258
4633	11262
9394	10874
4332	5672
1412	1687
12601	1303
5713	3758
19211	3041
849	261
12860	6667
16716	4712
5258	4117
1235	1236
12556	13611
12843	17051
10417	14355
14625	16235
9552	321
13467	13468
17203	1043
19369	1156
18398	7075
20337	7209
182	4120
837	5512
3232	3233
21561	9283
2571	518
2681	3130
21179	321
5490	9728
9852	7379
2247	394
11326	7908
3996	13428
13422	112
1343	11507
19117	6947
20934	6152
1642	7602
431	5763
773	774
1028	3767
4156	319
5088	13131
16119	827
17894	3004
4174	2588
8988	5998
6190	690
13962	241
16441	4261
7723	890
21140	743
3922	3306
5575	2080
9793	12784
1318	1247
7970	767
8061	131
6873	10519
13316	21943
2301	6642
6306	13855
18814	18815
23116	1863
9967	4454
14961	15379
17436	998
3332	2659
3316	12514
6248	7434
9017	2390
17511	6999
18165	1373
2445	13187
18519	10761
21121	851
9895	6271
1440	836
14979	2372
22431	1945
2676	10841
5493	6777
13688	2459
13433	7602
4214	4215
12583	1770
11953	11954
3751	11129
3837	2013
8456	13061
9626	8483
2056	21
17661	3718
18747	2667
1073	261
8695	2497
388	158
2248	4163
7588	7589
8682	16787
6726	3652
8	18596
14969	2034
14563	1346
4587	1952
6342	279
6278	9154
13280	14126
6255	13866
636	637
1255	3126
5296	9996
18189	17019
2945	10103
7085	737
15460	1490
2511	951
2633	2634
10743	16702
8073	8196
12986	20445
13723	3742
8640	4079
16604	15878
20016	5773
5963	20231
14801	1295
2791	4159
9802	8685
14116	1192
5556	659
17309	4555
2868	4379
9120	1683
14185	15292
9189	2042
22475	5384
11062	6252
7685	5054
458	873
1308	1043
11681	2325
12966	1669
22799	3229
14800	1043
89	1006
3573	2101
19639	14309
2989	2804
9093	14762
4864	6151
2672	653
4687	2317
2183	2182
1374	5985
7451	7452
11625	3332
13569	15144
11415	3522
16339	4818
19609	322
1445	14496
7323	1790
18923	6410
3885	4258
5688	3565
14561	3097
20291	127
14210	1362
2116	3589
1441	4174
2996	14713
849	4262
3012	8830
21823	2546
6977	17368
4512	1912
3525	19938
11096	11097
3615	3616
7567	7785
6581	7754
20262	21239
15847	15848
4249	2441
4545	1271
17604	5388
19331	11281
13421	3538
2192	6967
14589	2297
20148	2643
8959	21
11188	11036
14690	659
15034	469
22740	14676
14032	659
3587	18722
260	12915
4417	9380
10895	611
10914	853
18577	646
22231	2906
10892	10893
12081	2393
19772	4234
6640	12656
10398	3188
1427	869
9324	8228
12459	15585
210	14491
3407	1758
5179	10834
5669	12159
8563	14731
11720	12213
12378	1633
16273	2262
4380	6465
2305	2306
6522	3740
4378	3386
4118	803
10658	1048
11478	7203
5475	23
17310	14309
6930	8638
3408	6305
10575	21924
11878	8076
22891	9718
1852	459
22457	6228
5043	743
16130	15166
11875	1362
12379	6557
16061	2729
10823	15795
12513	7311
8118	13684
15725	10916
15764	17260
20236	10353
6542	4742
5807	9248
17460	11974
8857	14023
2116	7106
3780	3817
5364	11122
14127	3124
8361	3993
15981	15982
10260	14342
20112	11226
14873	2190
12650	2297
1316	6464
7046	1242
15583	6487
4714	3843
8742	2372
2737	973
10402	3845
677	8234
4521	4202
6290	2427
6692	1653
9237	2351
15450	481
2590	4895
9004	7253
4157	10341
1442	3570
11366	330
8408	4189
5973	10075
22439	6187
17717	12165
1014	1588
20470	2424
527	3190
262	263
403	1434
1457	11957
10967	998
6193	17928
16599	16152
10386	1218
14400	14401
22806	12747
13932	5665
6492	1191
18816	12258
20953	8435
17482	15681
755	546
1593	1645
8740	2834
6086	15964
12915	19318
7860	18505
1986	9453
14477	17250
10398	1228
15632	1252
7624	1232
15198	2488
3940	261
9258	1484
13693	3555
46	18701
4721	10625
9800	13552
4306	14355
9465	1962
15908	6970
4504	3982
13784	19888
273	398
5080	5081
16291	292
19383	1351
10252	2692
7475	5431
3566	2652
2218	1451
3991	10937
13341	1009
9220	37
481	1451
1310	2996
3244	9956
1229	6040
7891	3804
470	2790
2526	291
4618	4619
10235	14015
2320	16630
4332	8197
18802	6859
15257	14156
4321	5564
17863	17951
12987	4803
953	11245
2512	2278
1868	12564
4905	2582
11531	127
1215	4048
1499	1363
3723	11472
2223	5558
2734	1344
7352	9538
13970	21717
6995	12684
4707	1062
4839	7597
17688	2270
4685	4686
4941	12977
13814	1175
872	1615
10588	1836
16412	945
11828	13303
20889	798
10500	3709
7585	4232
2480	646
3663	17241
9918	321
9725	680
11598	16224
18360	17602
16670	13254
20767	7224
9521	11238
9101	7646
577	13940
12213	20469
15584	3947
17958	10617
7977	4463
12149	10096
11886	826
4342	14496
8150	4391
822	158
17386	777
4825	10708
19831	16520
3804	4240
4189	15193
14379	21
1564	1734
10583	2781
18176	6531
17035	3179
8401	2697
885	11999
1751	1560
1773	2073
7141	4349
3839	8398
14351	20604
7583	3004
22082	2596
416	16624
534	13647
12743	12124
7494	680
3977	2855
16346	2553
15411	8691
5829	4498
13830	903
3919	406
5992	3738
20515	1472
4785	10878
9902	10125
3693	4035
3395	406
4219	5771
8532	15581
291	2750
10611	1954
11695	76
16172	2373
13431	2325
19091	8385
9800	3432
2737	436
1276	112
5654	14481
19357	13230
2077	10189
374	1472
11967	949
11165	261
12020	775
1106	9500
10734	14038
12415	12416
3757	1926
42	2396
3557	3558
11814	4090
367	3684
195	194
649	6780
11437	1888
14250	2778
1380	5538
13558	3948
8632	1825
5975	12028
15597	2034
21504	646
4086	4087
4011	3913
6461	11921
18850	19411
19926	13508
10303	646
20325	193
3456	7074
19048	178
209	2694
6226	3918
11458	9531
15308	15113
19469	208
3335	2583
4460	2958
7184	2867
9149	1004
4394	6310
2446	206
18630	1358
3404	1407
18957	11552
6955	18441
19072	922
17762	17763
16233	531
12614	709
7314	19313
12156	3049
16632	18707
3159	263
959	6955
9656	18339
6623	1645
18628	17096
4219	428
22601	2140
17067	326
2043	2044
3691	3692
21213	8710
874	3060
521	3696
4181	1075
2422	4292
5075	7933
794	4794
1102	2695
7065	7066
1204	16935
8794	4172
4941	14534
2073	351
11816	11817
10271	3686
2002	1639
13077	10575
15307	5977
7320	2108
20128	5640
5551	2385
3224	5330
3804	7891
16006	5197
9113	10718
7723	7416
1004	6674
9607	7843
11444	17314
3106	8492
2246	1218
3725	10981
21175	7263
3824	11926
13922	13003
5672	11198
12034	17530
19127	955
13595	6192
20006	2617
16747	7302
17925	6749
6371	16834
12543	4575
1953	1346
8914	3311
16827	4033
4414	19312
4643	16166
3007	3009
11883	11884
12176	617
3574	8718
13534	17967
4319	6620
8481	8155
8870	3012
9804	10235
13479	9400
17194	2514
12202	11637
6371	7385
6794	7488
11964	12223
6226	15140
1648	1649
9043	688
13611	659
15178	1379
9417	9008
871	1957
2846	8918
20669	5940
7625	10799
1424	11740
3976	777
10624	4497
3198	3893
423	1043
20484	6160
2409	17962
21601	4230
1232	2121
6113	2781
6146	2729
20901	10420
3032	20570
2563	2564
20536	873
11520	289
20899	1679
9692	15255
6700	13868
13211	1075
1839	5916
10803	7064
4927	5321
15324	15325
7718	790
8018	10851
12662	7434
319	289
6615	21085
3477	17429
2068	6907
7612	1303
16486	2935
11235	1244
9253	18941
4140	8324
6647	1560
1876	1260
726	798
2861	9734
8317	1469
10717	1254
1205	9134
11654	14410
4961	9227
13258	490
11833	3795
1190	21843
1253	1254
18359	170
7376	7038
4021	1435
10275	9954
16768	16769
677	9954
7874	10698
11529	351
1016	7168
7437	4281
21370	9154
9787	7921
20609	1859
5757	651
4325	5229
5218	2063
7957	3004
918	3600
10959	7553
12939	5998
8935	1639
10590	9184
4499	5759
10727	16063
1892	4745
5542	5543
19670	2778
5547	7607
6961	12057
14839	16168
14029	4285
20502	1588
10951	1434
6059	585
12812	6573
15252	2751
18036	1745
2008	2826
8786	18670
2804	12559
1039	2964
8009	319
12766	5639
16018	1503
6021	1232
9013	4339
9319	3857
15983	2448
587	588
11763	3160
21740	18994
10892	14975
1116	1117
7788	2013
1797	512
9026	16817
1633	855
11449	3000
7804	1957
1441	96
21023	1825
3994	123
8983	8984
19840	2943
17606	13249
8819	659
1207	3837
2618	1600
9512	9513
2031	2032
14710	3464
12249	8129
3603	1406
4441	2505
654	655
19124	8630
14747	3531
8955	5623
2172	9592
22537	1379
16814	632
4826	4009
12778	10321
14987	8818
21611	11952
16114	406
16100	4672
9245	659
13506	18607
13088	8268
10251	3786
16438	17499
18434	14949
3446	5744
21993	19601
3012	3008
4920	3829
2525	446
16262	277
16913	20209
1282	1513
3371	3126
1540	4023
10351	1923
13434	9844
9377	8133
6249	5165
5600	6971
14004	575
21603	1861
3566	3567
13941	6642
19457	3154
9288	1645
2937	3773
3811	365
9022	15489
265	1610
9845	1004
378	7903
21553	993
3062	277
1525	3341
2574	7104
8246	18651
6729	490
15245	15246
20749	12687
1458	7754
11575	1903
14968	2136
5326	1864
735	189
1920	11949
5618	5648
12027	7662
16299	1633
1798	1406
5010	5011
5313	2568
5770	2255
3633	3634
13545	11903
18421	7301
16905	4826
1787	21404
2384	19408
9214	4705
8384	8385
4919	170
3557	16821
5810	341
4414	7582
15666	17346
17977	13676
7344	9811
6394	6027
19432	13431
2708	1977
3635	8783
6844	2291
12993	9296
10646	6893
7275	10391
5921	330
14343	3373
8654	7872
3292	15210
10087	6148
11279	1329
16387	15574
8810	1969
13285	11575
22450	9973
5901	9662
11517	3372
4025	13260
1205	15363
13993	2213
5087	1043
13339	5395
13538	8988
6451	1434
7605	6711
1726	1479
7801	4371
5922	1090
4518	1300
8681	12297
13535	1520
5063	1588
10961	646
15630	13501
8853	511
11545	9742
4461	12285
17257	3914
3972	5678
4449	382
5617	1393
878	12874
1260	12976
7989	7990
9113	61
7043	3416
12803	4230
22663	12309
7137	2297
10105	846
15238	8143
3065	3661
10383	790
18151	4541
11888	632
2924	3456
8237	363
3655	2214
14489	1639
17670	3679
2969	6582
8275	4038
11759	5887
3708	6921
10749	1298
17208	2867
1065	26
7615	7375
2734	299
16168	321
624	5945
18253	2724
17060	8072
9317	10013
10685	724
14429	5910
3343	757
4014	3436
2916	3164
1572	10595
14280	12203
1049	2152
16481	5921
20976	11241
22355	421
4830	5685
5253	126
5432	1589
21710	11236
12913	402
356	653
1589	13393
5574	6368
8855	10332
3010	6182
13306	2548
1162	9384
7122	9320
7373	13103
17526	9161
11272	2362
22007	16303
2451	18269
6178	6482
7852	7853
1799	1310
13026	1218
18834	3766
5484	2129
6356	4310
15828	6645
3405	1234
824	879
21031	18653
257	13075
9182	8633
4493	8143
12046	2106
15203	9976
9571	13289
13757	5988
8535	5035
3989	881
2153	1434
2602	3512
1559	7111
2543	6315
18720	2324
619	8179
10069	11472
2681	772
12368	63
1215	104
6784	2104
3554	3555
11904	5032
8339	2063
8070	11472
1036	11658
9916	9917
15690	2493
2842	13148
3078	593
10889	3482
1058	1059
3588	14658
4665	9889
703	5032
2186	5115
8999	11154
4878	10182
9402	247
1045	1763
13036	1101
9536	247
14679	2405
18880	862
5193	394
12297	1701
6366	6667
4826	6050
13787	511
21995	17366
22044	1043
3857	5434
3150	5572
9906	689
2480	85
800	18147
4893	17071
3035	10695
5890	3705
3990	13133
8080	3650
991	5849
9133	2459
5555	17190
10831	10832
11514	10108
18195	4142
19317	8972
1973	1974
11608	1075
3444	542
5698	502
8127	2715
9751	4723
10104	4087
596	597
13443	3303
18935	9055
7426	3799
2419	748
16508	11584
18881	6540
17525	7730
22179	11417
6362	667
4109	10731
17872	5559
6452	11672
2481	7261
3491	5434
13665	117
7380	421
8124	16380
3386	1476
4719	4244
10369	10370
6787	4980
1310	12368
7921	745
6246	10291
11834	8369
17985	5621
134	135
6030	2530
9325	1474
236	5515
663	664
7567	9265
1860	4325
9165	438
3384	2719
17122	14264
6560	251
15054	4860
13369	15408
3336	15480
5300	1903
6048	9902
1918	20710
4049	2355
11862	8323
15893	6369
9540	16530
9582	1480
15101	10341
675	19333
324	7964
19457	3451
2720	18365
3325	45
2177	4382
2648	6219
3097	12461
15685	189
12570	6316
21656	8585
3163	7042
1623	6425
6432	11935
14870	4177
13590	481
16458	112
17989	5339
19007	20369
1399	1055
6858	6859
4843	5949
7264	1885
3750	3577
4354	308
6911	77
7415	2054
4899	2094
19090	19091
6917	1023
19382	7599
9218	8908
8855	8856
10964	11845
12859	2073
831	21135
2494	1406
16668	1238
12504	3602
5697	761
12498	8483
15461	272
8131	1628
7411	11330
17376	18479
16614	11740
5353	170
7149	8886
6612	11879
13135	8545
20198	5125
6108	3486
6250	8265
16040	4271
3433	9131
10130	3698
14428	2088
13159	14766
14484	17673
186	12887
40	984
15314	4167
20979	18707
13324	1247
16408	18438
361	810
11746	4310
20739	14524
18654	1541
15087	8325
1189	13272
20618	3617
317	511
14272	8341
64	65
18324	94
13401	4850
7223	10878
8109	6541
4821	5570
2228	482
17725	3148
12203	8319
6609	3256
6702	37
5294	5201
8775	1117
3778	9142
9587	3247
8847	239
12718	7452
13554	3752
17279	7942
9020	167
9503	11655
13514	189
14047	7068
11640	7832
3327	10374
3458	6693
5483	2629
12534	1858
19311	12404
20254	465
20981	8149
1036	4116
3992	3594
12342	5071
8935	2688
148	2930
2945	10457
4423	6032
9437	1394
13246	3003
14118	10102
11527	9059
517	518
2475	1648
11513	9161
5190	2003
9125	341
7435	6573
21361	2893
10177	1369
11414	6149
8719	15114
557	2576
6871	7928
14187	6674
5068	2013
