10151	1648
8305	759
4041	8369
7626	11024
338	1494
9765	1612
4790	9396
2777	2143
10864	766
3587	7610
4226	952
11421	1623
1359	11345
4392	6317
932	9026
130	10590
1930	8128
2117	10206
589	8660
8514	8453
8402	1042
5494	11434
8579	6596
2046	5078
4850	11332
7962	11323
4404	6327
10474	2459
4741	9884
9672	1771
1692	7209
1940	895
8232	72
5212	4551
3976	7543
9002	1976
1295	3574
8919	221
5398	11322
787	1855
6208	10373
702	5689
5306	11733
4740	8878
5356	11096
2433	1178
5521	9443
9310	3260
1536	9298
9280	10965
7508	2643
1620	8245
4791	9597
6914	1904
6759	4999
5262	5018
5484	893
5798	9162
10893	1480
11383	1115
6128	4378
11179	7701
837	1568
9395	2028
4484	5101
9279	4297
2010	5397
6419	10943
549	5073
10144	3055
3628	9088
8888	3917
7559	11626
4288	10824
11728	5664
8364	3917
3872	3032
2323	609
3293	3325
8704	11155
9053	11309
9907	6525
5462	11091
8390	8521
5866	9454
11559	9046
360	2518
1325	4890
912	9447
11588	7532
5339	3521
7429	7022
7543	1674
10070	11592
390	11028
9698	8980
2783	11332
5297	3295
947	5469
6043	641
98	9873
3555	1231
6015	3511
10275	4827
9243	479
3468	8402
3138	1882
3808	5060
3547	589
6475	4435
3300	9757
5597	10353
8802	6371
11101	1378
6725	7993
6997	6237
10419	7208
6157	8475
8404	3292
8923	1413
8582	1120
10077	1028
7463	4697
4350	5235
3407	5840
7051	9856
1191	4674
6953	2905
6094	11509
6586	7807
9101	6788
10133	11136
1446	2160
8173	9933
7667	11293
6177	6067
2013	4459
1003	8006
10848	501
1636	2257
4301	7221
1250	2221
2034	2303
1975	5106
5855	539
9277	5674
2374	2371
7747	3301
9610	10987
3954	9742
95	2354
1771	388
10458	6358
4229	11667
11297	11065
4022	8156
2178	2432
590	81
11354	1019
4165	1294
5469	3886
3612	3562
8115	2384
9827	75
2850	7211
7929	6166
2669	11337
4542	7633
6094	7321
1173	5542
9824	6193
11376	1717
10414	3026
7642	5355
8201	7039
667	1240
1823	928
2812	7858
2067	3540
2127	7755
10974	1148
11132	8904
7949	3785
4592	3963
4458	765
6077	2429
705	943
4469	11477
9887	6892
10883	11583
6604	10991
8476	269
4528	9805
4765	4830
8006	6921
1686	4198
8687	1620
3986	8475
1503	11661
4731	2213
2950	221
8120	4956
10052	7117
2829	8562
5081	10139
1989	11554
11695	507
5139	7865
4416	10688
3673	781
8363	1681
5185	3322
9458	3345
77	9264
11417	7329
10264	4906
11630	8376
5937	2368
4247	8408
5531	926
1950	1396
3476	7033
10794	1688
576	10116
4771	4621
889	1945
822	723
724	4352
2866	873
8311	5450
3316	1833
4398	5544
3392	165
4618	7762
9413	6204
5901	8723
4052	2655
5829	741
1276	8248
2810	6576
7295	11208
4799	603
6447	9421
8899	6922
6944	10227
1340	9172
148	405
7842	4961
10669	1585
6345	9144
3578	6155
9020	8380
5598	993
5001	2989
9273	158
7473	6784
10209	4044
10792	3870
1024	7623
3169	10831
6655	7091
4172	3107
9172	9151
1113	6914
5719	9621
7960	6121
5317	9052
11413	6405
7060	1892
3880	2706
10325	8541
10170	11636
8104	2113
7990	11625
4468	9292
2221	2397
5061	4144
1666	7248
9221	1846
8978	9258
3584	8979
8816	4012
9401	4665
3683	8958
6892	214
7731	10583
6630	4186
8996	415
6418	6747
2316	6017
4706	2640
4045	7095
3828	8558
4549	2656
5134	5561
7938	6897
2181	3348
8878	5240
7782	10521
2889	4374
6662	4074
6600	3196
5703	11316
5662	4145
6285	10540
4508	5284
9859	1729
7067	11707
5818	8822
8950	420
5162	9457
954	1915
3856	10956
828	9912
2292	9753
298	6714
6597	8560
11671	1
5853	11260
3544	9149
1354	2788
8745	2617
825	2444
4790	10982
4343	3877
3811	10432
2130	1474
1137	7634
7916	8427
11417	5719
7023	1205
8208	5795
1756	2953
10482	11103
792	9851
15	10159
5485	2354
2403	4457
1692	8795
4488	6860
1403	4528
11427	2650
7936	384
1215	5231
7063	6646
8814	9927
9241	5830
4542	7096
6876	10203
8376	9701
9426	2577
1554	1664
11428	9641
9248	9630
1772	7219
8439	7771
2238	2296
10230	3311
4170	2205
7399	9197
9732	9450
516	7300
146	2105
953	885
5130	7616
6212	4911
6637	3397
415	3461
10346	1392
6856	8396
3494	1060
378	4333
9660	7480
3244	7301
1630	3729
1439	7167
11251	7096
1941	1147
8591	10420
9064	6668
4497	10305
9895	180
4552	3596
8226	8952
5630	7565
2054	8379
5395	8422
5225	9731
10772	3836
6071	10691
4856	7390
3359	11573
85	7090
4880	5532
9546	1874
10645	1028
1800	7681
1798	11018
8116	11416
9986	9693
6368	1236
5934	4162
1297	7060
10452	4770
10536	9379
5927	739
8705	8024
4593	2442
3808	5141
7178	10086
8971	6453
10223	8101
6395	26
2351	5690
7599	4666
3280	6153
4796	6184
4090	11620
9405	1992
827	10679
10831	3261
1756	11142
6512	3994
5416	5111
2243	7096
4371	10327
1558	6993
4139	178
10775	9745
7509	5123
2179	3139
11709	7142
1590	9160
5599	1031
1810	4962
3802	4922
4356	2098
7338	545
8807	730
11453	5644
6622	1129
6033	734
8715	1141
4888	9506
4002	11399
4635	4896
4043	820
612	8431
4015	9352
1274	7584
4383	7304
4166	9521
11731	11223
4935	8571
2191	116
3541	3053
8916	4056
8983	6032
9766	254
4583	949
5701	10733
6802	134
10441	3052
8081	4359
6214	9763
6914	10174
2624	10147
8634	5474
2930	7221
8778	4472
6316	6283
2773	3073
11737	7631
9244	3713
2213	7580
6630	966
3087	8336
8035	10026
7412	10801
8276	6705
1244	1302
741	7097
2926	282
5446	9029
6623	3178
3520	10820
7176	11463
10228	4233
6424	2968
10355	6260
9789	3405
10503	1994
3101	1976
10850	6239
10198	2112
3443	5877
6369	8896
9949	8201
2759	2212
10061	9196
5644	9394
7361	7429
1506	2591
2880	10086
11469	9105
161	9797
7503	3348
8786	4309
8574	6870
529	1333
2024	487
160	3910
1813	5902
1092	10306
9394	5885
2372	7586
4196	6272
5694	9107
2860	10558
8593	1635
10523	717
1428	3058
5820	10909
4139	1951
1021	8561
11267	1400
3082	6406
3755	2742
1518	2951
1984	4444
7211	2543
9544	2796
7183	7665
4310	3526
10206	8365
10724	3632
7551	9781
11751	6882
2019	10292
7520	4052
11627	2874
705	3602
6394	42
1414	5230
9287	11249
1908	2355
473	1000
10135	6620
204	2273
7761	10530
4552	26
5273	6202
1446	7397
10395	1097
1917	2818
1227	8787
8224	2303
9067	3746
2463	3516
1100	3727
9581	1523
10031	8899
6141	6362
9408	9674
6638	7168
7292	1542
1738	10430
1090	8674
5385	1131
11073	6795
583	764
5415	8887
11327	7843
3646	4246
10917	9665
5449	2055
3926	7269
1738	981
332	364
6094	2759
8430	8945
10804	11451
7900	5747
4851	10242
4095	11427
5812	9462
8054	3181
4183	694
9951	6287
672	6821
7833	7908
9271	6528
8879	9710
3841	7346
5522	2718
3756	8928
1222	4255
3219	10975
2694	8121
1347	9619
7445	629
3690	10560
3556	946
443	3736
3903	5191
7263	8694
8042	8432
11058	8715
11361	6272
2144	514
884	4610
8809	4403
973	10317
7744	4833
9650	5019
9337	358
498	10990
6912	6932
6198	6091
2337	4292
6571	10803
377	6499
566	9404
126	2716
662	9112
1402	3260
9148	836
4894	9134
9244	1298
3208	3996
1116	422
9211	5322
8585	2416
183	2469
8429	5286
7867	8966
7366	11424
10876	5826
11750	2418
8047	1205
5032	10946
325	1771
6126	9756
5679	9067
8291	1565
1482	11483
4808	9740
458	11160
1358	6721
2229	9431
3248	2240
6018	5500
4402	7517
9531	9999
2005	3307
1124	6298
2151	3132
4758	2456
7450	3551
2674	9323
8092	574
10141	8238
9182	9064
9593	3680
11262	4707
6250	1312
713	1479
8562	688
8299	1806
2154	3780
3080	562
9795	10230
7961	5194
6127	158
10423	4137
5325	10767
4503	1533
1648	9277
4906	8339
3686	4694
632	8845
8727	7329
5895	3191
5086	6994
9566	11282
4189	3036
6277	9120
9851	1063
6795	4387
4620	9638
4281	5254
761	1496
3030	6460
4465	5563
2342	2676
10468	6889
9067	10780
1906	3277
4798	7466
785	11689
7511	770
8784	8213
3522	10305
631	11222
6235	5861
6512	8613
6419	2006
4397	9751
1734	726
4767	2868
4321	10695
7098	2294
2521	4489
2917	5243
2806	7856
3042	3437
10056	8234
2556	6927
1235	2476
5226	9983
3174	9191
487	2024
7243	11693
4531	8411
8674	9142
10443	7367
5739	8289
9536	8383
6984	852
6056	7407
1316	4508
5612	5481
8722	8809
3316	2077
5078	5547
9747	5570
576	7327
9616	6807
6789	3013
8752	4487
8616	5380
4923	11271
10401	7491
8904	11674
6235	11472
7374	2885
7253	11226
4509	3525
8122	1058
4660	2940
5876	9849
7656	9364
11130	10525
5877	4035
4132	11122
2203	8478
2146	7944
4293	11225
6690	9019
2290	11106
1827	9130
5055	6852
8546	3456
8425	5381
3061	9448
4675	4352
8511	3620
1500	3258
11066	2754
11152	1774
6076	3090
10969	9237
1786	9479
11091	4504
2901	2750
411	8175
11187	4212
5400	10620
11488	942
1333	8221
